names,center_x,center_y,cluster_no,cell_type,fov
2985094901506200031-mPFC_FR2_r1-mPFC,10151.7085258533,3494.40895759492,2,N_Baiap3,mPFC_FR2_r1-mPFC
2985094901506200033-mPFC_FR2_r1-mPFC,10130.9163529007,3505.46715413424,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901506200041-mPFC_FR2_r1-mPFC,10063.6657068996,3532.44898338692,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901507100066-mPFC_FR2_r1-mPFC,10190.2959382092,3457.39421277149,10,N_Crym,mPFC_FR2_r1-mPFC
2985094901507100139-mPFC_FR2_r1-mPFC,10184.2111309888,3496.48083298673,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901507100170-mPFC_FR2_r1-mPFC,10182.5232609834,3514.56603715054,12,N_Nrn1/Islr,mPFC_FR2_r1-mPFC
2985094901507100192-mPFC_FR2_r1-mPFC,10173.8136991704,3528.80791790031,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901507100260-mPFC_FR2_r1-mPFC,10204.0011239554,3459.44450354569,10,N_Crym,mPFC_FR2_r1-mPFC
2985094901507100261-mPFC_FR2_r1-mPFC,10163.9774327888,3463.28778038572,10,N_Crym,mPFC_FR2_r1-mPFC
2985094901507100268-mPFC_FR2_r1-mPFC,10168.5349206014,3510.9802159369,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901507200009-mPFC_FR2_r1-mPFC,10158.7978519135,3439.52199055603,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901507200020-mPFC_FR2_r1-mPFC,10192.5545972425,3516.24953747875,12,N_Nrn1/Islr,mPFC_FR2_r1-mPFC
2985094901508100018-mPFC_FR2_r1-mPFC,10369.7481564583,3443.52878339477,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901508100029-mPFC_FR2_r1-mPFC,10333.2965136453,3433.24637065464,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901508100047-mPFC_FR2_r1-mPFC,10349.4413859033,3439.86397447349,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901508100175-mPFC_FR2_r1-mPFC,10378.4847146083,3505.10529106471,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901508100199-mPFC_FR2_r1-mPFC,10369.3562643158,3516.45961593678,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901508200006-mPFC_FR2_r1-mPFC,10341.8082670905,3443.6364069879,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100018-mPFC_FR2_r1-mPFC,10477.9246514246,3425.66590327241,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901509100072-mPFC_FR2_r1-mPFC,10496.4959668704,3454.11812758574,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100107-mPFC_FR2_r1-mPFC,10411.0567290905,3476.99380164904,17,N_Vip,mPFC_FR2_r1-mPFC
2985094901509100111-mPFC_FR2_r1-mPFC,10455.4378072001,3482.7237516604,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100154-mPFC_FR2_r1-mPFC,10408.3916937902,3517.33877759347,17,N_Vip,mPFC_FR2_r1-mPFC
2985094901509100160-mPFC_FR2_r1-mPFC,10496.2262461057,3521.28134414752,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100161-mPFC_FR2_r1-mPFC,10422.4543569507,3520.9963797097,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100166-mPFC_FR2_r1-mPFC,10445.2395241245,3527.92293976769,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100168-mPFC_FR2_r1-mPFC,10453.3398817314,3525.82630573952,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100181-mPFC_FR2_r1-mPFC,10498.5557977211,3534.95076483299,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100224-mPFC_FR2_r1-mPFC,10470.314026563,3467.69243572337,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100230-mPFC_FR2_r1-mPFC,10410.1339717198,3478.43359625962,17,N_Vip,mPFC_FR2_r1-mPFC
2985094901509100235-mPFC_FR2_r1-mPFC,10496.9143611239,3519.98625108711,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100237-mPFC_FR2_r1-mPFC,10466.213801922,3524.98938281866,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509100250-mPFC_FR2_r1-mPFC,10424.4392377277,3505.1100062952,8,N_Nptx1/Itm2a,mPFC_FR2_r1-mPFC
2985094901509200006-mPFC_FR2_r1-mPFC,10393.7432449873,3422.5218081089,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901509200009-mPFC_FR2_r1-mPFC,10507.4061375339,3434.87951514304,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901509200025-mPFC_FR2_r1-mPFC,10396.0023960116,3522.97598744368,4,N_Arhgap25,mPFC_FR2_r1-mPFC
