names,center_x,center_y,cluster_no,cell_type,fov
2943943200173100065-mPFC_NF2_r0-mPFC,6594.09040496792,5243.58514917704,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100077-mPFC_NF2_r0-mPFC,6618.25825633381,5172.30447975749,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100078-mPFC_NF2_r0-mPFC,6604.83625429985,5178.52641557165,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100084-mPFC_NF2_r0-mPFC,6568.96961390779,5233.11868347156,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100085-mPFC_NF2_r0-mPFC,6597.59584683874,5242.3923207639,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100086-mPFC_NF2_r0-mPFC,6630.98339710407,5215.8214325308,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100087-mPFC_NF2_r0-mPFC,6657.60260281412,5218.80780270246,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100090-mPFC_NF2_r0-mPFC,6598.03295063466,5224.36285235521,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173100101-mPFC_NF2_r0-mPFC,6651.27958844704,5216.57079557312,17,N_Vip,mPFC_NF2_r0-mPFC
2943943200173200011-mPFC_NF2_r0-mPFC,6644.11825866151,5215.27144982375,17,N_Vip,mPFC_NF2_r0-mPFC
2943943200173200017-mPFC_NF2_r0-mPFC,6562.22314225,5226.30485724496,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173200019-mPFC_NF2_r0-mPFC,6594.45809711287,5230.2404325249,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200173200020-mPFC_NF2_r0-mPFC,6571.35193570884,5231.8429814008,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100011-mPFC_NF2_r0-mPFC,6678.39113334844,5175.69082720047,17,N_Vip,mPFC_NF2_r0-mPFC
2943943200174100013-mPFC_NF2_r0-mPFC,6738.07262583425,5182.75914221628,10,N_Crym,mPFC_NF2_r0-mPFC
2943943200174100016-mPFC_NF2_r0-mPFC,6752.25379553754,5183.25197868963,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100054-mPFC_NF2_r0-mPFC,6778.61366548381,5217.98484306441,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100059-mPFC_NF2_r0-mPFC,6686.20413534056,5224.3223391818,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100061-mPFC_NF2_r0-mPFC,6710.54171611593,5231.68694108055,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200174100062-mPFC_NF2_r0-mPFC,6692.77350590178,5232.06349120292,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100068-mPFC_NF2_r0-mPFC,6700.88237680364,5244.76740296413,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100070-mPFC_NF2_r0-mPFC,6775.90382328911,5244.65909375619,1,N_Slc30a3,mPFC_NF2_r0-mPFC
2943943200174100085-mPFC_NF2_r0-mPFC,6753.74619289895,5185.40672914832,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100087-mPFC_NF2_r0-mPFC,6694.09895288422,5208.46757387798,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100093-mPFC_NF2_r0-mPFC,6677.88860514489,5223.75571359462,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100094-mPFC_NF2_r0-mPFC,6670.03405933139,5227.85604292356,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100100-mPFC_NF2_r0-mPFC,6675.57669537354,5225.99982672217,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174100102-mPFC_NF2_r0-mPFC,6766.85892254785,5247.00509567185,1,N_Slc30a3,mPFC_NF2_r0-mPFC
2943943200174200001-mPFC_NF2_r0-mPFC,6755.27474089074,5174.08347979681,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174200003-mPFC_NF2_r0-mPFC,6739.05843609273,5182.32385740169,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200174200020-mPFC_NF2_r0-mPFC,6736.42035859616,5249.45014332125,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100017-mPFC_NF2_r0-mPFC,6863.74840990512,5174.51074449707,20,N_Npy,mPFC_NF2_r0-mPFC
2943943200175100027-mPFC_NF2_r0-mPFC,6854.86902039022,5188.45065742082,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100031-mPFC_NF2_r0-mPFC,6897.33804880883,5194.5510793207,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100033-mPFC_NF2_r0-mPFC,6857.35602958923,5194.79138262891,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100037-mPFC_NF2_r0-mPFC,6851.47749375602,5208.83129659237,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100042-mPFC_NF2_r0-mPFC,6815.7520569062,5211.5688027695,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100049-mPFC_NF2_r0-mPFC,6834.56905376385,5227.19168981319,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100059-mPFC_NF2_r0-mPFC,6846.0003221993,5233.7029139383,1,N_Slc30a3,mPFC_NF2_r0-mPFC
2943943200175100076-mPFC_NF2_r0-mPFC,6893.51980016937,5149.60854622657,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100086-mPFC_NF2_r0-mPFC,6818.74523446063,5191.7917545464,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175100091-mPFC_NF2_r0-mPFC,6846.04064083236,5239.66951964868,1,N_Slc30a3,mPFC_NF2_r0-mPFC
2943943200175100101-mPFC_NF2_r0-mPFC,6829.35093062015,5173.99194829211,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175200012-mPFC_NF2_r0-mPFC,6895.10216145825,5180.40604187156,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200175200038-mPFC_NF2_r0-mPFC,6783.96518352284,5188.20585304107,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100021-mPFC_NF2_r0-mPFC,6967.58943396395,5161.31111568824,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100030-mPFC_NF2_r0-mPFC,6906.80688260662,5176.27366104413,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100031-mPFC_NF2_r0-mPFC,6993.56042187951,5174.86274990264,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100033-mPFC_NF2_r0-mPFC,6970.77965532066,5177.80694977818,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100039-mPFC_NF2_r0-mPFC,6972.87534541953,5185.0057927046,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100041-mPFC_NF2_r0-mPFC,7009.72653241895,5188.53270567926,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100042-mPFC_NF2_r0-mPFC,6960.49286706227,5194.18089600852,11,N_Lhx6,mPFC_NF2_r0-mPFC
2943943200176100049-mPFC_NF2_r0-mPFC,7008.1759220927,5196.63582234266,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100052-mPFC_NF2_r0-mPFC,6996.12007474044,5202.26059762068,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100055-mPFC_NF2_r0-mPFC,6984.659303548,5201.99042390543,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100057-mPFC_NF2_r0-mPFC,6963.98323009166,5209.40690827173,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100063-mPFC_NF2_r0-mPFC,6983.09710283236,5217.69405416044,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100070-mPFC_NF2_r0-mPFC,7006.99680162199,5226.85873888332,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100081-mPFC_NF2_r0-mPFC,6994.41123330892,5238.67366468263,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100083-mPFC_NF2_r0-mPFC,6980.74531275701,5233.6803331768,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100087-mPFC_NF2_r0-mPFC,6909.43768966235,5239.8640861728,13,N_Sst,mPFC_NF2_r0-mPFC
2943943200176100126-mPFC_NF2_r0-mPFC,7009.96559007558,5192.33321471676,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100129-mPFC_NF2_r0-mPFC,7000.98049072053,5199.87298725297,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100136-mPFC_NF2_r0-mPFC,6969.47239664475,5227.47022734119,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176100146-mPFC_NF2_r0-mPFC,7014.8652459242,5210.68984236173,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176200003-mPFC_NF2_r0-mPFC,6939.2201191632,5139.3858568736,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176200017-mPFC_NF2_r0-mPFC,7001.00857009149,5195.87617169703,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176200021-mPFC_NF2_r0-mPFC,7012.48986197032,5215.7951000481,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176200034-mPFC_NF2_r0-mPFC,6976.81825338465,5247.98867859477,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176200036-mPFC_NF2_r0-mPFC,6950.57776763438,5248.16230586551,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200176200056-mPFC_NF2_r0-mPFC,6905.16753633259,5224.21564097499,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100028-mPFC_NF2_r0-mPFC,7058.90983627062,5160.98636060266,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100062-mPFC_NF2_r0-mPFC,7066.24845376451,5204.55245647993,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100069-mPFC_NF2_r0-mPFC,7052.37246298573,5204.61969410205,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100085-mPFC_NF2_r0-mPFC,7033.49657645207,5217.97524406327,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100094-mPFC_NF2_r0-mPFC,7036.30721715368,5226.35308388457,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100100-mPFC_NF2_r0-mPFC,7025.19550500393,5233.0162766519,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100103-mPFC_NF2_r0-mPFC,7088.50513998014,5246.61062717691,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100106-mPFC_NF2_r0-mPFC,7095.24445537192,5242.54002958664,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100110-mPFC_NF2_r0-mPFC,7059.28240804298,5244.40375858525,11,N_Lhx6,mPFC_NF2_r0-mPFC
2943943200177100149-mPFC_NF2_r0-mPFC,7035.55557008079,5222.60325146118,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100152-mPFC_NF2_r0-mPFC,7041.16591907147,5242.97147701931,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177100164-mPFC_NF2_r0-mPFC,7132.98595189197,5217.75577730117,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177200007-mPFC_NF2_r0-mPFC,7026.88981639863,5154.42850279727,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177200027-mPFC_NF2_r0-mPFC,7060.48648377965,5140.91697415747,17,N_Vip,mPFC_NF2_r0-mPFC
2943943200177200038-mPFC_NF2_r0-mPFC,7091.85904943793,5244.70165812558,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200177200040-mPFC_NF2_r0-mPFC,7021.60603676063,5144.76810751574,17,N_Vip,mPFC_NF2_r0-mPFC
2943943200178100201-mPFC_NF2_r0-mPFC,7191.49657909107,5187.29572604586,20,N_Npy,mPFC_NF2_r0-mPFC
2943943200179100056-mPFC_NF2_r0-mPFC,7316.81806401742,5186.89938643455,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200179100069-mPFC_NF2_r0-mPFC,7346.3363750571,5204.69895107402,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200179100078-mPFC_NF2_r0-mPFC,7345.94438702048,5217.64980920814,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100080-mPFC_NF2_r0-mPFC,7316.9219646132,5222.18580535643,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100085-mPFC_NF2_r0-mPFC,7355.81938537483,5225.28217052463,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100086-mPFC_NF2_r0-mPFC,7368.21077294689,5229.54953991792,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100101-mPFC_NF2_r0-mPFC,7289.89580152503,5241.56809707683,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100108-mPFC_NF2_r0-mPFC,7364.2157850042,5244.61945720899,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100111-mPFC_NF2_r0-mPFC,7300.83039247213,5250.42691389867,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100141-mPFC_NF2_r0-mPFC,7346.71489233325,5218.44116757893,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179100142-mPFC_NF2_r0-mPFC,7356.12427333892,5223.94171143303,12,N_Nrn1/Islr,mPFC_NF2_r0-mPFC
2943943200179200026-mPFC_NF2_r0-mPFC,7357.04274505387,5248.86162722298,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200179200033-mPFC_NF2_r0-mPFC,7348.37045539138,5219.03408915018,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100022-mPFC_NF2_r0-mPFC,7469.64994010675,5142.442996387,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200180100065-mPFC_NF2_r0-mPFC,7398.79901997007,5188.66786562549,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100070-mPFC_NF2_r0-mPFC,7454.18910585252,5197.97832466948,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100072-mPFC_NF2_r0-mPFC,7447.47632102181,5191.93454627249,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100079-mPFC_NF2_r0-mPFC,7478.56563617668,5206.5319967473,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100080-mPFC_NF2_r0-mPFC,7444.84623435773,5205.6693173848,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100084-mPFC_NF2_r0-mPFC,7462.21788632303,5205.04690332116,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100089-mPFC_NF2_r0-mPFC,7439.29026223042,5209.36312302148,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100091-mPFC_NF2_r0-mPFC,7429.43075293812,5216.24217746992,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100096-mPFC_NF2_r0-mPFC,7460.20192313622,5223.89374005059,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100097-mPFC_NF2_r0-mPFC,7477.50927487544,5221.59986799422,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100106-mPFC_NF2_r0-mPFC,7398.72619063919,5235.56556071796,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100110-mPFC_NF2_r0-mPFC,7384.56639319042,5235.41163556587,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100111-mPFC_NF2_r0-mPFC,7425.21417262188,5232.96648883723,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100113-mPFC_NF2_r0-mPFC,7468.70770407332,5233.02679737105,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100114-mPFC_NF2_r0-mPFC,7480.18605684732,5237.4218381257,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100116-mPFC_NF2_r0-mPFC,7461.96428040131,5243.12873376608,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100120-mPFC_NF2_r0-mPFC,7390.04168105625,5245.30782004882,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100123-mPFC_NF2_r0-mPFC,7489.77782080293,5248.24010064979,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100127-mPFC_NF2_r0-mPFC,7432.73752825224,5250.00080518478,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100143-mPFC_NF2_r0-mPFC,7419.57379932799,5232.18904069708,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100144-mPFC_NF2_r0-mPFC,7447.78235150741,5235.45515106375,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100148-mPFC_NF2_r0-mPFC,7385.55553210591,5191.63385493582,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200180100149-mPFC_NF2_r0-mPFC,7448.48569888449,5202.46844161415,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100151-mPFC_NF2_r0-mPFC,7457.48168727652,5222.17067334308,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100152-mPFC_NF2_r0-mPFC,7382.49716909889,5218.72560376392,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100153-mPFC_NF2_r0-mPFC,7436.86620068121,5226.63470525793,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100165-mPFC_NF2_r0-mPFC,7450.14084316133,5200.40427761344,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100166-mPFC_NF2_r0-mPFC,7444.22391522316,5213.83524149284,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180100169-mPFC_NF2_r0-mPFC,7399.92118473465,5235.20321216838,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180200028-mPFC_NF2_r0-mPFC,7412.41405062427,5248.98545457196,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180200029-mPFC_NF2_r0-mPFC,7401.57126277953,5250.14657960073,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180200030-mPFC_NF2_r0-mPFC,7459.00631255643,5252.76520776459,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200180200038-mPFC_NF2_r0-mPFC,7494.34328193036,5251.87525300394,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100031-mPFC_NF2_r0-mPFC,7504.29038095433,5225.22935823649,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100040-mPFC_NF2_r0-mPFC,7569.67359926293,5238.67047234571,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100076-mPFC_NF2_r0-mPFC,7566.51884452201,5180.32128081374,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100089-mPFC_NF2_r0-mPFC,7577.52200596631,5195.25796624303,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100090-mPFC_NF2_r0-mPFC,7522.99774308237,5193.1581614307,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100091-mPFC_NF2_r0-mPFC,7557.06517678339,5192.09241787981,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100096-mPFC_NF2_r0-mPFC,7550.301457128,5208.76470560926,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100102-mPFC_NF2_r0-mPFC,7564.02854144225,5215.99669971605,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100106-mPFC_NF2_r0-mPFC,7575.6652669434,5219.60253994737,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100112-mPFC_NF2_r0-mPFC,7500.72086025742,5224.58003057009,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100123-mPFC_NF2_r0-mPFC,7528.10884294362,5232.36176822227,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100128-mPFC_NF2_r0-mPFC,7562.17847595932,5234.36982581648,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100130-mPFC_NF2_r0-mPFC,7520.05721859137,5241.88594756479,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100132-mPFC_NF2_r0-mPFC,7540.65903770624,5240.55374919436,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100135-mPFC_NF2_r0-mPFC,7562.45510968329,5245.26006761153,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100137-mPFC_NF2_r0-mPFC,7530.93591238123,5245.71049662055,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100139-mPFC_NF2_r0-mPFC,7556.96258368834,5248.50117915179,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100171-mPFC_NF2_r0-mPFC,7551.12714281213,5203.48111512277,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100172-mPFC_NF2_r0-mPFC,7546.27973094433,5213.30867806656,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100173-mPFC_NF2_r0-mPFC,7536.54691662545,5217.76871107441,16,N_Dusp1,mPFC_NF2_r0-mPFC
2943943200181100185-mPFC_NF2_r0-mPFC,7549.0610875217,5208.00883355539,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100188-mPFC_NF2_r0-mPFC,7511.86169396199,5222.92620830908,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181100192-mPFC_NF2_r0-mPFC,7556.79983878039,5251.84608415686,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200003-mPFC_NF2_r0-mPFC,7497.93934845648,5171.64809256147,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200014-mPFC_NF2_r0-mPFC,7502.06813961313,5210.48835677964,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200024-mPFC_NF2_r0-mPFC,7501.20701435965,5237.15656635311,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200025-mPFC_NF2_r0-mPFC,7509.60943667879,5236.15825271106,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200026-mPFC_NF2_r0-mPFC,7569.51777088787,5237.63156405886,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200030-mPFC_NF2_r0-mPFC,7563.49086972492,5249.99116579871,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200032-mPFC_NF2_r0-mPFC,7510.89885581322,5251.87674539202,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200181200058-mPFC_NF2_r0-mPFC,7509.90592764016,5250.3800165767,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200182100059-mPFC_NF2_r0-mPFC,7650.82517221979,5193.7558664834,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200182100149-mPFC_NF2_r0-mPFC,7703.98876900736,5244.65063021564,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200182100152-mPFC_NF2_r0-mPFC,7625.04630373284,5249.88778239417,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200182100159-mPFC_NF2_r0-mPFC,7672.13844244277,5248.40647799289,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200182100195-mPFC_NF2_r0-mPFC,7665.50673726703,5208.52047750689,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200182100198-mPFC_NF2_r0-mPFC,7641.23780752806,5235.41709697087,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200182100215-mPFC_NF2_r0-mPFC,7664.63975246108,5232.19812303861,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200182200020-mPFC_NF2_r0-mPFC,7627.64727173485,5241.99658581013,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200182200035-mPFC_NF2_r0-mPFC,7628.57326222407,5250.9077425602,9,N_Rprm,mPFC_NF2_r0-mPFC
2943943200182200036-mPFC_NF2_r0-mPFC,7618.92850348896,5226.90802992098,3,N_Vipr2,mPFC_NF2_r0-mPFC
2943943200184100118-mPFC_NF2_r0-mPFC,7887.77553404213,5241.66876833907,20,N_Npy,mPFC_NF2_r0-mPFC
2943943200224100011-mPFC_NF2_r0-mPFC,6293.42901743571,5282.39322370292,17,N_Vip,mPFC_NF2_r0-mPFC
2943943200224100030-mPFC_NF2_r0-mPFC,6298.3357486575,5341.25641020333,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200224100031-mPFC_NF2_r0-mPFC,6288.94048818094,5354.16993599971,5,N_Otof,mPFC_NF2_r0-mPFC
2943943200224100041-mPFC_NF2_r0-mPFC,6281.91946073711,5367.48667763246,5,N_Otof,mPFC_NF2_r0-mPFC
