names,center_x,center_y,cluster_no,cell_type,fov
2997380200518100173-mPFC_NF3_r0-mPFC,4548.98190748567,6055.50497194854,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200518100177-mPFC_NF3_r0-mPFC,4538.04268354956,6056.84597198399,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200518100178-mPFC_NF3_r0-mPFC,4555.98187337625,6060.42720441614,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200518200012-mPFC_NF3_r0-mPFC,4537.72883006303,6059.38844776659,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200518200016-mPFC_NF3_r0-mPFC,4579.36555512357,6063.13236499856,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100017-mPFC_NF3_r0-mPFC,4699.76897321678,6044.8962409203,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100028-mPFC_NF3_r0-mPFC,4627.5363531347,6062.03775588415,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100033-mPFC_NF3_r0-mPFC,4617.16008151494,6072.80308469793,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100036-mPFC_NF3_r0-mPFC,4646.26887016047,6072.79465336607,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100051-mPFC_NF3_r0-mPFC,4620.35191656118,6085.52024137083,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100056-mPFC_NF3_r0-mPFC,4678.57934861153,6094.07146381861,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100057-mPFC_NF3_r0-mPFC,4670.6537487942,6099.21298353257,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100067-mPFC_NF3_r0-mPFC,4655.48701928259,6098.86020120148,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100077-mPFC_NF3_r0-mPFC,4651.03010002537,6110.16830627842,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100092-mPFC_NF3_r0-mPFC,4652.57887636955,6124.51207204708,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100098-mPFC_NF3_r0-mPFC,4643.20264807591,6130.60623386605,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100100-mPFC_NF3_r0-mPFC,4711.30727259034,6128.73347780365,13,N_Sst,mPFC_NF3_r0-mPFC
2997380200519100120-mPFC_NF3_r0-mPFC,4663.8386107215,6042.35685620643,11,N_Lhx6,mPFC_NF3_r0-mPFC
2997380200519100129-mPFC_NF3_r0-mPFC,4642.49509081243,6072.45170120798,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100138-mPFC_NF3_r0-mPFC,4646.79079998941,6133.56398298939,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100150-mPFC_NF3_r0-mPFC,4634.16775611791,6087.52568432916,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100156-mPFC_NF3_r0-mPFC,4652.31254585596,6126.55641139728,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519100157-mPFC_NF3_r0-mPFC,4635.66278614192,6127.40357157245,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519200002-mPFC_NF3_r0-mPFC,4613.41895647604,6028.17082178101,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519200003-mPFC_NF3_r0-mPFC,4648.81835764257,6031.72662777037,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519200023-mPFC_NF3_r0-mPFC,4654.19143690855,6134.52158839114,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200519200040-mPFC_NF3_r0-mPFC,4602.23199240203,6115.30987132666,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100016-mPFC_NF3_r0-mPFC,4768.08676779893,6034.21776261195,13,N_Sst,mPFC_NF3_r0-mPFC
2997380200520100051-mPFC_NF3_r0-mPFC,4808.66602900128,6065.32387490604,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100093-mPFC_NF3_r0-mPFC,4812.23894084994,6090.75337793324,13,N_Sst,mPFC_NF3_r0-mPFC
2997380200520100102-mPFC_NF3_r0-mPFC,4828.76361082325,6100.85218656564,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100104-mPFC_NF3_r0-mPFC,4786.8276388814,6101.49950077838,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100106-mPFC_NF3_r0-mPFC,4822.21520689272,6106.28385742543,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100112-mPFC_NF3_r0-mPFC,4777.50720795251,6113.65866787718,11,N_Lhx6,mPFC_NF3_r0-mPFC
2997380200520100114-mPFC_NF3_r0-mPFC,4794.19676700569,6116.11119635053,11,N_Lhx6,mPFC_NF3_r0-mPFC
2997380200520100130-mPFC_NF3_r0-mPFC,4786.64005871722,6129.91569213237,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100165-mPFC_NF3_r0-mPFC,4826.17074201824,6101.26085733884,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100178-mPFC_NF3_r0-mPFC,4728.26260389221,6129.10699135091,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100192-mPFC_NF3_r0-mPFC,4724.63420669948,6084.03886855388,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520100193-mPFC_NF3_r0-mPFC,4722.62661201031,6116.59826281712,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520200007-mPFC_NF3_r0-mPFC,4819.22107653556,6030.57566275409,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520200033-mPFC_NF3_r0-mPFC,4819.63600732214,6144.73589647127,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520200034-mPFC_NF3_r0-mPFC,4728.03564998903,6142.48866576622,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200520200056-mPFC_NF3_r0-mPFC,4756.24068743991,6141.11795095392,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200521100021-mPFC_NF3_r0-mPFC,4859.04215444578,6031.01624257965,5,N_Otof,mPFC_NF3_r0-mPFC
