names,center_x,center_y,cluster_no,cell_type,fov
2943953500035200026-mPFC_FR3_r1-mPFC,4292.09492430746,6115.16889154672,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500095100123-mPFC_FR3_r1-mPFC,3916.91427753834,6211.00222628386,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500095100128-mPFC_FR3_r1-mPFC,3863.02637088061,6210.4118142856,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500095100154-mPFC_FR3_r1-mPFC,3866.72677932912,6230.15570202103,6,N_Penk,mPFC_FR3_r1-mPFC
2943953500095100198-mPFC_FR3_r1-mPFC,3866.90863259988,6215.02518451882,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500095100214-mPFC_FR3_r1-mPFC,3876.6486551766,6198.51677269267,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500095100219-mPFC_FR3_r1-mPFC,3852.82986725932,6230.1214615825,22,N_Ass1,mPFC_FR3_r1-mPFC
2943953500095200026-mPFC_FR3_r1-mPFC,3932.88149643764,6224.58638712356,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500095200028-mPFC_FR3_r1-mPFC,3933.91118981166,6234.35751519878,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100033-mPFC_FR3_r1-mPFC,4030.52024788789,6181.69616354816,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100065-mPFC_FR3_r1-mPFC,4013.76051638474,6175.23307584634,6,N_Penk,mPFC_FR3_r1-mPFC
2943953500096100080-mPFC_FR3_r1-mPFC,3986.02449684291,6187.88509373517,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100091-mPFC_FR3_r1-mPFC,3949.73715341548,6194.25956097907,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100093-mPFC_FR3_r1-mPFC,3979.28393428433,6198.7813208438,6,N_Penk,mPFC_FR3_r1-mPFC
2943953500096100107-mPFC_FR3_r1-mPFC,4013.5508406181,6211.90491472304,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100117-mPFC_FR3_r1-mPFC,3986.03510462044,6220.06852007309,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100120-mPFC_FR3_r1-mPFC,4044.83857413819,6217.52792545914,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100123-mPFC_FR3_r1-mPFC,4033.46962458093,6223.79280626214,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100129-mPFC_FR3_r1-mPFC,4015.53318354647,6230.55182551795,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100130-mPFC_FR3_r1-mPFC,3963.91187552138,6229.50482598101,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100136-mPFC_FR3_r1-mPFC,3985.73841817489,6234.58692579786,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100139-mPFC_FR3_r1-mPFC,4025.82753537419,6236.69126604973,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100175-mPFC_FR3_r1-mPFC,4013.0186901959,6187.92525908035,6,N_Penk,mPFC_FR3_r1-mPFC
2943953500096100176-mPFC_FR3_r1-mPFC,3953.37430177612,6198.87461560837,7,N_Tac1,mPFC_FR3_r1-mPFC
2943953500096100177-mPFC_FR3_r1-mPFC,3994.3707615271,6202.17643199285,6,N_Penk,mPFC_FR3_r1-mPFC
2943953500096100182-mPFC_FR3_r1-mPFC,4047.35712415245,6228.73024285379,6,N_Penk,mPFC_FR3_r1-mPFC
2943953500096100184-mPFC_FR3_r1-mPFC,3962.62735991535,6230.79776118951,7,N_Tac1,mPFC_FR3_r1-mPFC
