names,center_x,center_y,cluster_no,cell_type,fov
2943936000015100032-mPFC_NF2_r1-mPFC,1895.34940538273,36.21695185666,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000015100040-mPFC_NF2_r1-mPFC,1892.98822312708,63.5658381344699,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000015100044-mPFC_NF2_r1-mPFC,1881.770430004,74.6550570411908,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000015100075-mPFC_NF2_r1-mPFC,1905.01409346176,27.0360301149419,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000015100080-mPFC_NF2_r1-mPFC,1880.5210502356,24.2099380584766,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000015100094-mPFC_NF2_r1-mPFC,1876.70469266354,1.47077675704083,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000015100099-mPFC_NF2_r1-mPFC,1906.23815194261,47.6679798168838,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000015200006-mPFC_NF2_r1-mPFC,1881.66469004353,23.326279322517,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100029-mPFC_NF2_r1-mPFC,1944.05714228798,8.20113647386868,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100074-mPFC_NF2_r1-mPFC,1939.74047178709,34.0882937104848,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100084-mPFC_NF2_r1-mPFC,1952.66523403891,41.3725381088664,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100108-mPFC_NF2_r1-mPFC,1934.69507002215,60.3570238668111,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100128-mPFC_NF2_r1-mPFC,2017.24664433705,73.5473108383073,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100146-mPFC_NF2_r1-mPFC,2003.1029819754,86.6286996098022,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100201-mPFC_NF2_r1-mPFC,1927.52986210817,15.3821368006889,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100226-mPFC_NF2_r1-mPFC,2029.75492702816,17.7829204413107,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016100228-mPFC_NF2_r1-mPFC,2022.0349139524,12.8223022415798,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016200006-mPFC_NF2_r1-mPFC,1999.91083744766,15.1273384814431,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016200027-mPFC_NF2_r1-mPFC,1953.61112884031,94.7900567771494,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016200030-mPFC_NF2_r1-mPFC,1998.08230487765,107.582509283061,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000016200031-mPFC_NF2_r1-mPFC,1973.45207130474,107.302206174606,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100007-mPFC_NF2_r1-mPFC,2141.05282416871,0.657669522409789,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100020-mPFC_NF2_r1-mPFC,2056.32457089774,9.79887859895819,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100073-mPFC_NF2_r1-mPFC,2139.05950506237,107.550666707246,13,N_Sst,mPFC_NF2_r1-mPFC
2943936000017100102-mPFC_NF2_r1-mPFC,2124.06345084302,57.2913697142888,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000017100106-mPFC_NF2_r1-mPFC,2071.69847172221,58.9883924518817,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100146-mPFC_NF2_r1-mPFC,2046.50549384858,88.6761973914529,3,N_Vipr2,mPFC_NF2_r1-mPFC
2943936000017100150-mPFC_NF2_r1-mPFC,2119.30270800513,89.7976353774682,20,N_Npy,mPFC_NF2_r1-mPFC
2943936000017100197-mPFC_NF2_r1-mPFC,2081.06718730538,-0.395612419848315,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100200-mPFC_NF2_r1-mPFC,2109.60954949565,9.44897470753984,3,N_Vipr2,mPFC_NF2_r1-mPFC
2943936000017100210-mPFC_NF2_r1-mPFC,2048.21956690604,25.4237726165919,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100216-mPFC_NF2_r1-mPFC,2138.96331218186,35.8694347232608,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100219-mPFC_NF2_r1-mPFC,2143.70717101137,82.8686089448585,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100220-mPFC_NF2_r1-mPFC,2129.18863288991,40.9085305743726,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100221-mPFC_NF2_r1-mPFC,2052.57893787494,39.0772654882266,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100223-mPFC_NF2_r1-mPFC,2085.18261495819,42.1884479238606,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100226-mPFC_NF2_r1-mPFC,2076.5229051771,61.8408557790615,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100231-mPFC_NF2_r1-mPFC,2053.03297160776,71.222280148129,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100252-mPFC_NF2_r1-mPFC,2051.15979224087,89.0187080619508,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100254-mPFC_NF2_r1-mPFC,2107.33016573075,93.9759447371024,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017100257-mPFC_NF2_r1-mPFC,2143.91060241544,106.599121261489,13,N_Sst,mPFC_NF2_r1-mPFC
2943936000017200007-mPFC_NF2_r1-mPFC,2048.82210256585,28.7651120593585,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017200008-mPFC_NF2_r1-mPFC,2139.56248447283,31.4544624176722,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017200015-mPFC_NF2_r1-mPFC,2037.65005859525,79.7611738015308,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017200021-mPFC_NF2_r1-mPFC,2110.47987830711,106.631347451607,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000017200022-mPFC_NF2_r1-mPFC,2136.68009388982,108.676097244844,13,N_Sst,mPFC_NF2_r1-mPFC
2943936000017200023-mPFC_NF2_r1-mPFC,2064.45278186866,111.228103685196,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000017200040-mPFC_NF2_r1-mPFC,2075.59439049193,61.5560083512779,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000017200049-mPFC_NF2_r1-mPFC,2143.07626969281,35.0944303991211,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100013-mPFC_NF2_r1-mPFC,2246.10780621283,5.57091313802336,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100017-mPFC_NF2_r1-mPFC,2201.93389648495,9.67381277098258,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100020-mPFC_NF2_r1-mPFC,2182.90142985045,13.3104547008942,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100024-mPFC_NF2_r1-mPFC,2234.36048421377,13.9273795143834,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100033-mPFC_NF2_r1-mPFC,2163.52313795853,26.5406443020083,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100055-mPFC_NF2_r1-mPFC,2171.61767879289,45.6901802700934,20,N_Npy,mPFC_NF2_r1-mPFC
2943936000018100063-mPFC_NF2_r1-mPFC,2248.04109117883,99.8613184836699,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100064-mPFC_NF2_r1-mPFC,2227.36344502142,56.3733717717721,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100090-mPFC_NF2_r1-mPFC,2233.51841843338,71.1503989227404,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100115-mPFC_NF2_r1-mPFC,2199.46113637018,96.1836881767847,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100117-mPFC_NF2_r1-mPFC,2249.3616489874,98.5462293681405,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100123-mPFC_NF2_r1-mPFC,2211.79957009,103.189764233662,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100149-mPFC_NF2_r1-mPFC,2216.7840341566,7.26034871088337,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100151-mPFC_NF2_r1-mPFC,2195.77168336471,23.7395044421167,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100155-mPFC_NF2_r1-mPFC,2210.98519626839,32.326640226473,13,N_Sst,mPFC_NF2_r1-mPFC
2943936000018100156-mPFC_NF2_r1-mPFC,2166.02399617156,26.7128282572558,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018100159-mPFC_NF2_r1-mPFC,2234.28930394365,26.9806890037186,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100161-mPFC_NF2_r1-mPFC,2254.95943892571,30.157290170602,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100166-mPFC_NF2_r1-mPFC,2216.85599100199,49.344842763004,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100173-mPFC_NF2_r1-mPFC,2259.74476166999,63.0361481861741,11,N_Lhx6,mPFC_NF2_r1-mPFC
2943936000018100183-mPFC_NF2_r1-mPFC,2222.31992769009,87.7065777929234,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018100185-mPFC_NF2_r1-mPFC,2233.06108923517,104.259497321831,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018200006-mPFC_NF2_r1-mPFC,2160.58800155024,9.61464896141565,5,N_Otof,mPFC_NF2_r1-mPFC
2943936000018200013-mPFC_NF2_r1-mPFC,2251.132634076,32.4031215936311,1,N_Slc30a3,mPFC_NF2_r1-mPFC
2943936000018200016-mPFC_NF2_r1-mPFC,2217.87861252986,48.6638772050572,1,N_Slc30a3,mPFC_NF2_r1-mPFC
