names,center_x,center_y,cluster_no,cell_type,fov
2967152000117100264-mPFC_HC11_r2-mPFC,8710.29007270823,7284.99230638097,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000117200024-mPFC_HC11_r2-mPFC,8728.67084782546,7338.51033461489,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000117200026-mPFC_HC11_r2-mPFC,8735.6642816051,7345.39835118222,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000118100188-mPFC_HC11_r2-mPFC,8880.96275339143,7341.10642604493,22,N_Ass1,mPFC_HC11_r2-mPFC
2967152000118100210-mPFC_HC11_r2-mPFC,8787.91338673348,7351.66447003617,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000118100266-mPFC_HC11_r2-mPFC,8882.65198050312,7346.20852577869,22,N_Ass1,mPFC_HC11_r2-mPFC
2967152000118100269-mPFC_HC11_r2-mPFC,8795.23884180742,7352.79568819364,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000118100274-mPFC_HC11_r2-mPFC,8845.37444459504,7336.09618722523,20,N_Npy,mPFC_HC11_r2-mPFC
2967152000118200018-mPFC_HC11_r2-mPFC,8843.77471995082,7358.14053968777,17,N_Vip,mPFC_HC11_r2-mPFC
2967152000119100282-mPFC_HC11_r2-mPFC,8997.59607833443,7259.40310108787,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000123100208-mPFC_HC11_r2-mPFC,9415.66385707769,7325.23811859851,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000123100352-mPFC_HC11_r2-mPFC,9410.91742067703,7324.55601039346,20,N_Npy,mPFC_HC11_r2-mPFC
2967152000153100066-mPFC_HC11_r2-mPFC,7199.23667193184,7393.44497408552,11,N_Lhx6,mPFC_HC11_r2-mPFC
2967152000153100081-mPFC_HC11_r2-mPFC,7174.95375029013,7407.61999838765,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000153100172-mPFC_HC11_r2-mPFC,7133.38312583065,7474.91331883889,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000154100095-mPFC_HC11_r2-mPFC,7323.03441973028,7410.3510610644,3,N_Vipr2,mPFC_HC11_r2-mPFC
2967152000154100100-mPFC_HC11_r2-mPFC,7346.15021713469,7408.80466213036,11,N_Lhx6,mPFC_HC11_r2-mPFC
2967152000154100119-mPFC_HC11_r2-mPFC,7337.44790926474,7418.93759772475,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000154100127-mPFC_HC11_r2-mPFC,7350.44365608027,7424.63447152063,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000154100132-mPFC_HC11_r2-mPFC,7284.30641132598,7429.1042513786,3,N_Vipr2,mPFC_HC11_r2-mPFC
2967152000154100144-mPFC_HC11_r2-mPFC,7354.13778475705,7434.11025388315,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000154100165-mPFC_HC11_r2-mPFC,7329.39959246978,7453.96152206988,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000154100240-mPFC_HC11_r2-mPFC,7344.69860407314,7384.50226248093,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000154100262-mPFC_HC11_r2-mPFC,7347.82522066662,7467.93246101305,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000154100277-mPFC_HC11_r2-mPFC,7345.66867340899,7399.22604093611,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000154100279-mPFC_HC11_r2-mPFC,7355.49910843612,7466.92327577375,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000154200008-mPFC_HC11_r2-mPFC,7348.46016173622,7399.70277364965,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000154200021-mPFC_HC11_r2-mPFC,7348.56746807092,7448.06525811311,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000155100006-mPFC_HC11_r2-mPFC,7460.62610615009,7369.1031239017,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100017-mPFC_HC11_r2-mPFC,7423.01746550603,7368.57608739597,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000155100018-mPFC_HC11_r2-mPFC,7413.72180450151,7373.85231626016,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000155100029-mPFC_HC11_r2-mPFC,7378.33612214172,7386.55959252335,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000155100034-mPFC_HC11_r2-mPFC,7406.10827317899,7386.70014049088,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000155100051-mPFC_HC11_r2-mPFC,7409.78328420737,7398.80214389233,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000155100063-mPFC_HC11_r2-mPFC,7441.41458945632,7412.8727107442,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100088-mPFC_HC11_r2-mPFC,7434.6951439816,7426.93104595272,12,N_Nrn1/Islr,mPFC_HC11_r2-mPFC
2967152000155100101-mPFC_HC11_r2-mPFC,7464.18640674898,7437.48754672152,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100113-mPFC_HC11_r2-mPFC,7436.61167664567,7446.00099724942,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100114-mPFC_HC11_r2-mPFC,7427.90020981986,7449.14256223839,1,N_Slc30a3,mPFC_HC11_r2-mPFC
2967152000155100118-mPFC_HC11_r2-mPFC,7446.70447495148,7453.73363708364,17,N_Vip,mPFC_HC11_r2-mPFC
2967152000155100169-mPFC_HC11_r2-mPFC,7429.17092345169,7376.2889797648,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100173-mPFC_HC11_r2-mPFC,7368.90045078431,7441.49462668184,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100177-mPFC_HC11_r2-mPFC,7414.05470522209,7398.04906442492,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000155100178-mPFC_HC11_r2-mPFC,7364.72867486311,7416.97241864546,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100183-mPFC_HC11_r2-mPFC,7458.61706012205,7473.16665620226,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000155100194-mPFC_HC11_r2-mPFC,7374.09460280257,7439.63651228662,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155100195-mPFC_HC11_r2-mPFC,7364.81557136018,7444.66209992907,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155200006-mPFC_HC11_r2-mPFC,7471.87651641516,7376.94446894465,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155200013-mPFC_HC11_r2-mPFC,7405.4064110357,7399.54063753859,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000155200031-mPFC_HC11_r2-mPFC,7471.85764724813,7462.60101026983,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000155200042-mPFC_HC11_r2-mPFC,7430.88514007565,7420.45029349972,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100016-mPFC_HC11_r2-mPFC,7556.95158145722,7368.4073164516,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100022-mPFC_HC11_r2-mPFC,7526.13100564999,7368.6052315779,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100037-mPFC_HC11_r2-mPFC,7481.51807702187,7385.36668654144,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100043-mPFC_HC11_r2-mPFC,7542.84645879795,7390.45328233168,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100044-mPFC_HC11_r2-mPFC,7493.09381980305,7393.10154738082,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100047-mPFC_HC11_r2-mPFC,7519.66471946058,7395.53488983067,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100051-mPFC_HC11_r2-mPFC,7531.42729009433,7399.30802704953,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100054-mPFC_HC11_r2-mPFC,7512.23800529235,7406.64764464577,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100055-mPFC_HC11_r2-mPFC,7550.19345894365,7399.13446545515,17,N_Vip,mPFC_HC11_r2-mPFC
2967152000156100057-mPFC_HC11_r2-mPFC,7537.59355810699,7403.16214958894,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100065-mPFC_HC11_r2-mPFC,7545.59804580306,7410.04120239196,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100066-mPFC_HC11_r2-mPFC,7501.64458949211,7416.95485485227,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100070-mPFC_HC11_r2-mPFC,7557.49348262939,7416.66058324896,15,N_Nptx1/Car4,mPFC_HC11_r2-mPFC
2967152000156100078-mPFC_HC11_r2-mPFC,7509.42616460039,7425.75020940547,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100081-mPFC_HC11_r2-mPFC,7490.38924199779,7429.74299363971,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100085-mPFC_HC11_r2-mPFC,7556.57426055157,7434.35422998573,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100093-mPFC_HC11_r2-mPFC,7542.21881944155,7431.88819685919,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100097-mPFC_HC11_r2-mPFC,7504.32033561182,7441.01395311186,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100110-mPFC_HC11_r2-mPFC,7494.66295427235,7446.46461075729,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100114-mPFC_HC11_r2-mPFC,7505.76205132362,7449.84788278923,12,N_Nrn1/Islr,mPFC_HC11_r2-mPFC
2967152000156100134-mPFC_HC11_r2-mPFC,7586.86155484042,7463.64201352491,15,N_Nptx1/Car4,mPFC_HC11_r2-mPFC
2967152000156100140-mPFC_HC11_r2-mPFC,7562.31062637208,7471.64298974812,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000156100165-mPFC_HC11_r2-mPFC,7496.05559135589,7377.82845243576,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100167-mPFC_HC11_r2-mPFC,7511.20954019898,7368.57643035788,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100169-mPFC_HC11_r2-mPFC,7532.81957449869,7386.77277127072,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100175-mPFC_HC11_r2-mPFC,7489.71356885226,7445.36159882856,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156100184-mPFC_HC11_r2-mPFC,7565.95811721749,7415.78723905489,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100185-mPFC_HC11_r2-mPFC,7532.48950483575,7427.11031679761,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100198-mPFC_HC11_r2-mPFC,7506.39765814592,7425.57210539491,9,N_Rprm,mPFC_HC11_r2-mPFC
2967152000156100200-mPFC_HC11_r2-mPFC,7528.35135967918,7435.34096760733,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156200027-mPFC_HC11_r2-mPFC,7490.0427567389,7439.87029570954,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156200039-mPFC_HC11_r2-mPFC,7496.0325506547,7363.68173574324,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000156200043-mPFC_HC11_r2-mPFC,7587.2703145057,7463.49247239667,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100024-mPFC_HC11_r2-mPFC,7651.17333888946,7375.70147126318,15,N_Nptx1/Car4,mPFC_HC11_r2-mPFC
2967152000157100035-mPFC_HC11_r2-mPFC,7616.59326454349,7381.64100319105,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100036-mPFC_HC11_r2-mPFC,7633.84915314623,7382.30050533488,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100051-mPFC_HC11_r2-mPFC,7632.69643609231,7389.74969463206,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100055-mPFC_HC11_r2-mPFC,7632.46175587637,7468.16982060248,15,N_Nptx1/Car4,mPFC_HC11_r2-mPFC
2967152000157100057-mPFC_HC11_r2-mPFC,7665.39169489896,7398.30486296618,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100058-mPFC_HC11_r2-mPFC,7675.41461999463,7400.11087947778,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100062-mPFC_HC11_r2-mPFC,7617.82448892408,7399.23982222907,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100077-mPFC_HC11_r2-mPFC,7668.04108929098,7413.73488128487,3,N_Vipr2,mPFC_HC11_r2-mPFC
2967152000157100083-mPFC_HC11_r2-mPFC,7638.13054766902,7423.85830259445,20,N_Npy,mPFC_HC11_r2-mPFC
2967152000157100101-mPFC_HC11_r2-mPFC,7686.0351249611,7443.18157610109,1,N_Slc30a3,mPFC_HC11_r2-mPFC
2967152000157100166-mPFC_HC11_r2-mPFC,7626.32213238915,7380.3357963525,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100168-mPFC_HC11_r2-mPFC,7612.74226687872,7370.34544553113,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100169-mPFC_HC11_r2-mPFC,7645.59123743708,7377.95480442192,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157100199-mPFC_HC11_r2-mPFC,7665.1912118424,7396.20374161375,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157200002-mPFC_HC11_r2-mPFC,7684.56666758895,7368.35554486219,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157200007-mPFC_HC11_r2-mPFC,7618.53043379628,7390.25923935526,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157200009-mPFC_HC11_r2-mPFC,7599.55406376103,7408.62917931023,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157200016-mPFC_HC11_r2-mPFC,7708.33562810299,7422.28466865591,15,N_Nptx1/Car4,mPFC_HC11_r2-mPFC
2967152000157200030-mPFC_HC11_r2-mPFC,7677.20482769424,7479.31501258744,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000157200031-mPFC_HC11_r2-mPFC,7710.48100541132,7480.15326307588,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000157200034-mPFC_HC11_r2-mPFC,7594.59049655099,7397.57974861607,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000157200036-mPFC_HC11_r2-mPFC,7617.22704605174,7392.14404882718,10,N_Crym,mPFC_HC11_r2-mPFC
2967152000158100035-mPFC_HC11_r2-mPFC,7774.58878865355,7381.8315716089,3,N_Vipr2,mPFC_HC11_r2-mPFC
2967152000158100044-mPFC_HC11_r2-mPFC,7829.29810286566,7383.87633800458,11,N_Lhx6,mPFC_HC11_r2-mPFC
2967152000158100069-mPFC_HC11_r2-mPFC,7799.39913678235,7402.42539651914,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000158100144-mPFC_HC11_r2-mPFC,7728.85461096128,7462.2324101635,13,N_Sst,mPFC_HC11_r2-mPFC
2967152000158100202-mPFC_HC11_r2-mPFC,7785.11919336617,7431.53945545655,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000158100205-mPFC_HC11_r2-mPFC,7825.36029772182,7383.23560422637,11,N_Lhx6,mPFC_HC11_r2-mPFC
2967152000158100229-mPFC_HC11_r2-mPFC,7762.4567254103,7407.42717807002,13,N_Sst,mPFC_HC11_r2-mPFC
2967152000158200002-mPFC_HC11_r2-mPFC,7763.66942294751,7369.862772507,3,N_Vipr2,mPFC_HC11_r2-mPFC
2967152000158200006-mPFC_HC11_r2-mPFC,7818.75071838856,7382.85369988227,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000159100064-mPFC_HC11_r2-mPFC,7849.37147563754,7393.69694545951,3,N_Vipr2,mPFC_HC11_r2-mPFC
2967152000159100093-mPFC_HC11_r2-mPFC,7860.68378924217,7414.32314048994,2,N_Baiap3,mPFC_HC11_r2-mPFC
2967152000159100096-mPFC_HC11_r2-mPFC,7854.04241047027,7408.39214637461,3,N_Vipr2,mPFC_HC11_r2-mPFC
2967152000159100100-mPFC_HC11_r2-mPFC,7920.28527846421,7410.56477394422,2,N_Baiap3,mPFC_HC11_r2-mPFC
