names,center_x,center_y,cluster_no,cell_type,fov
2967623800019100200-mPFC_HC11_r3-mPFC,8144.13680621426,297.645461329103,20,N_Npy,mPFC_HC11_r3-mPFC
2967623800022100146-mPFC_HC11_r3-mPFC,8529.96533915298,293.711399733086,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800022100171-mPFC_HC11_r3-mPFC,8472.65307024283,308.938131145066,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800022100247-mPFC_HC11_r3-mPFC,8525.65113692923,293.637341016055,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800022200029-mPFC_HC11_r3-mPFC,8536.33623557931,313.115167424276,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800023100100-mPFC_HC11_r3-mPFC,8558.39916257421,247.842169873635,20,N_Npy,mPFC_HC11_r3-mPFC
2967623800023100216-mPFC_HC11_r3-mPFC,8634.12732424879,305.771274892618,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800023100285-mPFC_HC11_r3-mPFC,8545.6932876793,292.744249654547,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800024100147-mPFC_HC11_r3-mPFC,8679.10292709012,281.885443412729,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800024100166-mPFC_HC11_r3-mPFC,8686.81066044964,295.506224589626,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800024100171-mPFC_HC11_r3-mPFC,8740.24424060857,295.983834750765,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800024100190-mPFC_HC11_r3-mPFC,8743.4396123972,305.854678202858,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800024100275-mPFC_HC11_r3-mPFC,8723.92549766302,303.058827572439,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800024200030-mPFC_HC11_r3-mPFC,8722.12317748108,304.270411011435,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800024200032-mPFC_HC11_r3-mPFC,8694.40077040455,308.672339232084,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800024200034-mPFC_HC11_r3-mPFC,8729.54556304605,320.437299225071,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800025100162-mPFC_HC11_r3-mPFC,8833.51262619365,293.811025482362,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800025100181-mPFC_HC11_r3-mPFC,8780.47077069808,307.190741462968,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800025100184-mPFC_HC11_r3-mPFC,8857.98737452121,309.614710413546,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800025100196-mPFC_HC11_r3-mPFC,8882.62571539918,314.209925295395,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800025100245-mPFC_HC11_r3-mPFC,8855.52840153755,258.67426846533,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800025100250-mPFC_HC11_r3-mPFC,8796.61810626284,271.917548119612,20,N_Npy,mPFC_HC11_r3-mPFC
2967623800025100259-mPFC_HC11_r3-mPFC,8830.48907548704,292.292722207523,1,N_Slc30a3,mPFC_HC11_r3-mPFC
2967623800025100265-mPFC_HC11_r3-mPFC,8791.14879650477,311.297411307257,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800025100283-mPFC_HC11_r3-mPFC,8787.48899106087,273.884104126696,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800025200017-mPFC_HC11_r3-mPFC,8784.73235106705,273.375685898405,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800025200031-mPFC_HC11_r3-mPFC,8788.89868688476,314.837249431587,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800026100163-mPFC_HC11_r3-mPFC,8960.31009681301,289.36133254124,20,N_Npy,mPFC_HC11_r3-mPFC
2967623800026100183-mPFC_HC11_r3-mPFC,8968.89931215667,308.127233040004,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800026100187-mPFC_HC11_r3-mPFC,8917.38300249746,308.963732869224,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800026100195-mPFC_HC11_r3-mPFC,8957.86924272558,317.790058508125,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800026100196-mPFC_HC11_r3-mPFC,8982.19381278858,319.160956329404,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800026100248-mPFC_HC11_r3-mPFC,8942.16031464727,246.807340131563,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800026100271-mPFC_HC11_r3-mPFC,8996.4678487729,298.445797057481,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800026100272-mPFC_HC11_r3-mPFC,8935.48659709086,307.68162241405,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800026100294-mPFC_HC11_r3-mPFC,9008.11964117287,297.557600205108,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800026200030-mPFC_HC11_r3-mPFC,8899.07675108117,290.318106356479,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100055-mPFC_HC11_r3-mPFC,9049.64169027113,278.571019151794,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100064-mPFC_HC11_r3-mPFC,9096.10570737587,240.371020214956,20,N_Npy,mPFC_HC11_r3-mPFC
2967623800027100124-mPFC_HC11_r3-mPFC,9045.76024509494,277.402267360764,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100163-mPFC_HC11_r3-mPFC,9062.82948044605,299.803036118064,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100173-mPFC_HC11_r3-mPFC,9127.58604569777,307.250373129687,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100175-mPFC_HC11_r3-mPFC,9041.30792450926,312.065147401424,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100179-mPFC_HC11_r3-mPFC,9087.71936595273,314.78180365557,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100241-mPFC_HC11_r3-mPFC,9029.18808877606,300.530233644842,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100242-mPFC_HC11_r3-mPFC,9062.52022672058,302.637463012091,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027100262-mPFC_HC11_r3-mPFC,9036.40238176386,297.764719269743,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027200034-mPFC_HC11_r3-mPFC,9040.30691312056,294.632280636747,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800027200040-mPFC_HC11_r3-mPFC,9016.08782724759,318.238186472663,13,N_Sst,mPFC_HC11_r3-mPFC
2967623800027200062-mPFC_HC11_r3-mPFC,9086.99349070268,290.096932781946,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800028100069-mPFC_HC11_r3-mPFC,9220.46700789904,255.572726986192,20,N_Npy,mPFC_HC11_r3-mPFC
2967623800028100092-mPFC_HC11_r3-mPFC,9175.24491140022,272.533775711905,20,N_Npy,mPFC_HC11_r3-mPFC
2967623800028100152-mPFC_HC11_r3-mPFC,9135.59746917775,310.753877535242,5,N_Otof,mPFC_HC11_r3-mPFC
2967623800028100215-mPFC_HC11_r3-mPFC,9235.47784051249,266.878282997607,17,N_Vip,mPFC_HC11_r3-mPFC
2967623800028100226-mPFC_HC11_r3-mPFC,9208.49449068805,298.545189746715,5,N_Otof,mPFC_HC11_r3-mPFC
