names,center_x,center_y,cluster_no,cell_type,fov
2944521900389100196-mPFC_HC1_r2-mPFC,12067.2017529216,1492.22138891717,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900389100200-mPFC_HC1_r2-mPFC,12093.0250094172,1531.56827543635,4,N_Arhgap25,mPFC_HC1_r2-mPFC
2944521900389100201-mPFC_HC1_r2-mPFC,12081.015748185,1527.25867372807,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900389100204-mPFC_HC1_r2-mPFC,12101.0467214315,1543.60531017547,13,N_Sst,mPFC_HC1_r2-mPFC
2944521900389100206-mPFC_HC1_r2-mPFC,12168.2758616939,1577.47494493131,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900389200018-mPFC_HC1_r2-mPFC,12094.8443972915,1536.98359263049,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900389200030-mPFC_HC1_r2-mPFC,12120.8366956602,1577.92257775064,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900389200048-mPFC_HC1_r2-mPFC,12097.6915125043,1506.83548213162,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900390100015-mPFC_HC1_r2-mPFC,12254.2581857457,1479.46980445648,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100021-mPFC_HC1_r2-mPFC,12278.8178405959,1483.9153970238,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100027-mPFC_HC1_r2-mPFC,12192.4559811653,1487.05050142472,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100048-mPFC_HC1_r2-mPFC,12182.5821853908,1504.09702442899,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100050-mPFC_HC1_r2-mPFC,12254.7485112676,1503.01195756048,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100054-mPFC_HC1_r2-mPFC,12269.5812496637,1505.89770749019,17,N_Vip,mPFC_HC1_r2-mPFC
2944521900390100059-mPFC_HC1_r2-mPFC,12240.8527676001,1509.00425357492,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100065-mPFC_HC1_r2-mPFC,12229.2737438358,1519.84998937284,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100068-mPFC_HC1_r2-mPFC,12197.8297491338,1518.94483858942,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100072-mPFC_HC1_r2-mPFC,12209.238557255,1523.42718588665,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100110-mPFC_HC1_r2-mPFC,12231.0047313823,1555.21655950814,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100158-mPFC_HC1_r2-mPFC,12235.3974988645,1592.25632638801,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100170-mPFC_HC1_r2-mPFC,12226.6573812017,1480.12560144346,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100182-mPFC_HC1_r2-mPFC,12282.5579399262,1518.13128588586,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100183-mPFC_HC1_r2-mPFC,12184.5137436283,1524.20824463608,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100184-mPFC_HC1_r2-mPFC,12271.8302126514,1533.48549794636,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100186-mPFC_HC1_r2-mPFC,12264.4033286615,1552.65375084411,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100187-mPFC_HC1_r2-mPFC,12212.2931849459,1557.71542325524,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100189-mPFC_HC1_r2-mPFC,12287.2543475624,1579.93187232099,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390100191-mPFC_HC1_r2-mPFC,12279.0331280421,1590.48181215949,20,N_Npy,mPFC_HC1_r2-mPFC
2944521900390100213-mPFC_HC1_r2-mPFC,12215.4386627358,1545.30313287608,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390200026-mPFC_HC1_r2-mPFC,12259.5981623361,1549.13731805501,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900390200038-mPFC_HC1_r2-mPFC,12199.2469401462,1589.35471110044,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900391100046-mPFC_HC1_r2-mPFC,12312.2455791419,1495.4820873663,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900391100075-mPFC_HC1_r2-mPFC,12374.0161846804,1505.85591440524,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100076-mPFC_HC1_r2-mPFC,12387.978899063,1508.94786460751,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900391100082-mPFC_HC1_r2-mPFC,12347.9993588711,1514.75243443064,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100091-mPFC_HC1_r2-mPFC,12358.0019560014,1523.52089149185,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100099-mPFC_HC1_r2-mPFC,12312.5375934008,1530.21005115598,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900391100135-mPFC_HC1_r2-mPFC,12317.662804839,1563.48122709924,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900391100145-mPFC_HC1_r2-mPFC,12306.0943021502,1570.53714916083,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900391100147-mPFC_HC1_r2-mPFC,12374.5457626628,1574.40385624088,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100149-mPFC_HC1_r2-mPFC,12383.8934396478,1572.7897463029,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100154-mPFC_HC1_r2-mPFC,12360.5480038051,1579.48171159456,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900391100189-mPFC_HC1_r2-mPFC,12391.6549382987,1491.67915655627,20,N_Npy,mPFC_HC1_r2-mPFC
2944521900391100192-mPFC_HC1_r2-mPFC,12403.5450237627,1555.00134282651,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100193-mPFC_HC1_r2-mPFC,12379.3368009289,1498.26206004659,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900391100201-mPFC_HC1_r2-mPFC,12344.198813032,1516.4330573347,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100202-mPFC_HC1_r2-mPFC,12405.3317025471,1534.51307304912,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900391100212-mPFC_HC1_r2-mPFC,12311.5899405948,1584.64874657263,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900391200005-mPFC_HC1_r2-mPFC,12326.7212178629,1477.73187246498,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100015-mPFC_HC1_r2-mPFC,12524.1623542136,1480.73522536021,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100034-mPFC_HC1_r2-mPFC,12432.3889881175,1495.91583878093,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900392100038-mPFC_HC1_r2-mPFC,12520.9620921699,1497.34687867414,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100054-mPFC_HC1_r2-mPFC,12444.1071087104,1512.42304896743,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100056-mPFC_HC1_r2-mPFC,12456.1440942546,1513.92633573328,17,N_Vip,mPFC_HC1_r2-mPFC
2944521900392100058-mPFC_HC1_r2-mPFC,12503.9786453677,1515.53071533691,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100065-mPFC_HC1_r2-mPFC,12511.026942921,1519.20864507687,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100119-mPFC_HC1_r2-mPFC,12466.6005327558,1568.41890376767,20,N_Npy,mPFC_HC1_r2-mPFC
2944521900392100122-mPFC_HC1_r2-mPFC,12519.0450868179,1572.38831412846,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100134-mPFC_HC1_r2-mPFC,12463.3087124218,1585.8286815961,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100146-mPFC_HC1_r2-mPFC,12516.8364789841,1483.0074225953,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900392100148-mPFC_HC1_r2-mPFC,12456.3117410443,1481.07871247679,5,N_Otof,mPFC_HC1_r2-mPFC
