names,center_x,center_y,cluster_no,cell_type,fov
2788213104264100236-BLA_FR24-BLA,6837.41004630269,7071.86797606912,7,N_Tac1,BLA_FR24-BLA
2788213104264100238-BLA_FR24-BLA,6813.51173328971,7079.03316982535,6,N_Penk,BLA_FR24-BLA
2788213104264100246-BLA_FR24-BLA,6802.90073732564,7076.65027840981,6,N_Penk,BLA_FR24-BLA
2788213104264100267-BLA_FR24-BLA,6909.13218148613,7086.38964178917,6,N_Penk,BLA_FR24-BLA
2788213104264100308-BLA_FR24-BLA,6891.62466701514,6974.86477786932,7,N_Tac1,BLA_FR24-BLA
2788213104264100313-BLA_FR24-BLA,6878.86639196627,6971.80207427719,6,N_Penk,BLA_FR24-BLA
2788213104264100315-BLA_FR24-BLA,6858.66277491382,6978.94373313432,6,N_Penk,BLA_FR24-BLA
2788213104264100321-BLA_FR24-BLA,6799.76644554349,7066.16617570603,6,N_Penk,BLA_FR24-BLA
2788213104264100322-BLA_FR24-BLA,6831.00008808434,6992.35631922342,7,N_Tac1,BLA_FR24-BLA
2788213104264100323-BLA_FR24-BLA,6894.13427288586,6990.83663337307,7,N_Tac1,BLA_FR24-BLA
2788213104264100327-BLA_FR24-BLA,6894.92806860394,7004.45220620872,6,N_Penk,BLA_FR24-BLA
2788213104264100334-BLA_FR24-BLA,6793.91577622926,7032.97480508406,6,N_Penk,BLA_FR24-BLA
2788213104264100336-BLA_FR24-BLA,6913.34015617181,7033.30809038522,6,N_Penk,BLA_FR24-BLA
2788213104264100338-BLA_FR24-BLA,6807.32129697875,7044.9355972824,7,N_Tac1,BLA_FR24-BLA
2788213104264100342-BLA_FR24-BLA,6869.79707862718,7064.54036650313,7,N_Tac1,BLA_FR24-BLA
2788213104264100343-BLA_FR24-BLA,6839.72133157683,7067.3980148927,7,N_Tac1,BLA_FR24-BLA
2788213104264100344-BLA_FR24-BLA,6828.49729158013,7072.21933248667,6,N_Penk,BLA_FR24-BLA
2788213104264100347-BLA_FR24-BLA,6893.04760859439,7078.75373660176,6,N_Penk,BLA_FR24-BLA
2788213104264100349-BLA_FR24-BLA,6794.31046989898,7091.78314967458,6,N_Penk,BLA_FR24-BLA
2788213104264100350-BLA_FR24-BLA,6825.31582838232,7092.70316633736,11,N_Lhx6,BLA_FR24-BLA
2788213104264100357-BLA_FR24-BLA,6904.12633675345,6965.13912052647,7,N_Tac1,BLA_FR24-BLA
2788213104264100372-BLA_FR24-BLA,6913.02091187094,7000.71151315979,7,N_Tac1,BLA_FR24-BLA
2788213104264100373-BLA_FR24-BLA,6889.83611853709,7016.41815387481,6,N_Penk,BLA_FR24-BLA
2788213104264100377-BLA_FR24-BLA,6801.36804304587,7071.69496031089,6,N_Penk,BLA_FR24-BLA
2788213104264100378-BLA_FR24-BLA,6834.61725045686,7071.01309904624,6,N_Penk,BLA_FR24-BLA
2788213104264200021-BLA_FR24-BLA,6915.34515596558,6994.62370386991,7,N_Tac1,BLA_FR24-BLA
2788213104264200024-BLA_FR24-BLA,6894.98387618852,7004.93924642278,6,N_Penk,BLA_FR24-BLA
2788213104264200031-BLA_FR24-BLA,6794.53698697949,7034.76587264265,6,N_Penk,BLA_FR24-BLA
2788213104264200037-BLA_FR24-BLA,6822.23175223044,7062.30369436072,6,N_Penk,BLA_FR24-BLA
2788213104264200052-BLA_FR24-BLA,6912.7274299354,7086.40285249783,6,N_Penk,BLA_FR24-BLA
2788213104265100029-BLA_FR24-BLA,7008.94073975226,6966.37462116462,6,N_Penk,BLA_FR24-BLA
2788213104265100055-BLA_FR24-BLA,6981.55296422294,6981.15488286135,7,N_Tac1,BLA_FR24-BLA
2788213104265100057-BLA_FR24-BLA,7038.84921805472,6983.40733661927,6,N_Penk,BLA_FR24-BLA
2788213104265100068-BLA_FR24-BLA,7024.51929305368,7065.26141738755,6,N_Penk,BLA_FR24-BLA
2788213104265100075-BLA_FR24-BLA,6951.76497032604,6997.93638973114,7,N_Tac1,BLA_FR24-BLA
2788213104265100078-BLA_FR24-BLA,6934.96104592245,6998.95768071939,6,N_Penk,BLA_FR24-BLA
2788213104265100085-BLA_FR24-BLA,6998.53585079383,6997.76269769723,7,N_Tac1,BLA_FR24-BLA
2788213104265100099-BLA_FR24-BLA,6922.43261012318,7006.89015669386,7,N_Tac1,BLA_FR24-BLA
2788213104265100107-BLA_FR24-BLA,6964.85877711556,7010.18736995903,6,N_Penk,BLA_FR24-BLA
