names,center_x,center_y,cluster_no,cell_type,fov
2944687900002200007-mPFC_HC1_r3-mPFC,6783.34806950068,22.3232913772325,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100012-mPFC_HC1_r3-mPFC,6848.07358718168,-12.7059999076982,13,N_Sst,mPFC_HC1_r3-mPFC
2944687900003100014-mPFC_HC1_r3-mPFC,6881.67132438012,-10.1287182810371,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100018-mPFC_HC1_r3-mPFC,6876.61213344138,-3.46556323520635,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100024-mPFC_HC1_r3-mPFC,6892.48561822387,17.4272160814527,16,N_Dusp1,mPFC_HC1_r3-mPFC
2944687900003100029-mPFC_HC1_r3-mPFC,6872.95797440217,26.5570379561711,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100030-mPFC_HC1_r3-mPFC,6897.48997293469,30.0690094047024,13,N_Sst,mPFC_HC1_r3-mPFC
2944687900003100032-mPFC_HC1_r3-mPFC,6876.55433579649,39.8211057291703,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100065-mPFC_HC1_r3-mPFC,6877.23039793532,73.3250954987773,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100083-mPFC_HC1_r3-mPFC,6842.76145691349,-7.68990414728829,13,N_Sst,mPFC_HC1_r3-mPFC
2944687900003100094-mPFC_HC1_r3-mPFC,6897.35765318311,43.3932959091415,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100098-mPFC_HC1_r3-mPFC,6845.5041823289,61.8721025355351,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100101-mPFC_HC1_r3-mPFC,6834.07945861744,70.4217949685857,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100104-mPFC_HC1_r3-mPFC,6897.02870095971,75.6833291950606,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003100118-mPFC_HC1_r3-mPFC,6830.16179814127,55.541049147207,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003200006-mPFC_HC1_r3-mPFC,6789.3626189227,-25.5627638989017,20,N_Npy,mPFC_HC1_r3-mPFC
2944687900003200009-mPFC_HC1_r3-mPFC,6839.5799305974,-4.85055240809516,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003200024-mPFC_HC1_r3-mPFC,6896.94639195785,60.8443551938196,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003200025-mPFC_HC1_r3-mPFC,6844.0451364725,63.05026370097,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003200026-mPFC_HC1_r3-mPFC,6841.02367627836,69.6086183943027,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900003200028-mPFC_HC1_r3-mPFC,6878.60828615534,76.3125360079273,5,N_Otof,mPFC_HC1_r3-mPFC
2944687900004100005-mPFC_HC1_r3-mPFC,6925.42461073516,-33.2094718932762,5,N_Otof,mPFC_HC1_r3-mPFC
