names,center_x,center_y,cluster_no,cell_type,fov
2944074800068100019-mPFC_HC1_r0-mPFC,3274.37032390136,4986.73262177748,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800069100040-mPFC_HC1_r0-mPFC,3347.8135962848,4985.96526520444,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800069100075-mPFC_HC1_r0-mPFC,3412.67593648952,5036.18433035602,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800069100078-mPFC_HC1_r0-mPFC,3353.11393010177,5041.86480680944,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800070100032-mPFC_HC1_r0-mPFC,3541.85083151859,5030.24105444954,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100036-mPFC_HC1_r0-mPFC,3563.70744661347,5034.11176460226,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100037-mPFC_HC1_r0-mPFC,3555.56213344656,5035.35527918172,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100039-mPFC_HC1_r0-mPFC,3546.78263247812,5036.23878372146,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100040-mPFC_HC1_r0-mPFC,3532.51565671457,5037.57931374448,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100045-mPFC_HC1_r0-mPFC,3557.72402437694,5043.82177027512,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100047-mPFC_HC1_r0-mPFC,3498.6092459647,5043.37432186449,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100048-mPFC_HC1_r0-mPFC,3542.93031209327,5045.70486968706,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100049-mPFC_HC1_r0-mPFC,3569.66661323272,5045.42192254768,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100055-mPFC_HC1_r0-mPFC,3509.1351756963,5048.03386818175,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100058-mPFC_HC1_r0-mPFC,3532.30370152077,5051.14050044411,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100059-mPFC_HC1_r0-mPFC,3556.78140405043,5052.72151979002,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100060-mPFC_HC1_r0-mPFC,3498.64488941563,5051.93501533286,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100094-mPFC_HC1_r0-mPFC,3498.87241188101,5034.20583835854,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100096-mPFC_HC1_r0-mPFC,3508.99539481777,5037.08401559861,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070100103-mPFC_HC1_r0-mPFC,3524.98158851317,5046.67911779641,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070200019-mPFC_HC1_r0-mPFC,3502.27379479599,5037.18476653187,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070200023-mPFC_HC1_r0-mPFC,3570.41364843547,5038.22025389568,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070200026-mPFC_HC1_r0-mPFC,3553.24592711004,5045.21315837364,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800070200053-mPFC_HC1_r0-mPFC,3545.34680601522,5048.13222566797,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100020-mPFC_HC1_r0-mPFC,3637.84818263055,5000.40276948684,12,N_Nrn1/Islr,mPFC_HC1_r0-mPFC
2944074800071100023-mPFC_HC1_r0-mPFC,3652.1363011097,5006.46940493758,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100025-mPFC_HC1_r0-mPFC,3609.39746769131,5007.02483284953,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100026-mPFC_HC1_r0-mPFC,3599.00993057217,5013.97044521661,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100030-mPFC_HC1_r0-mPFC,3582.82568886075,5018.76475539684,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100031-mPFC_HC1_r0-mPFC,3611.72126629988,5022.32247785869,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100032-mPFC_HC1_r0-mPFC,3647.74788359588,5022.94785506414,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100036-mPFC_HC1_r0-mPFC,3589.98216827869,5023.67336349936,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100037-mPFC_HC1_r0-mPFC,3662.25309118871,5025.33322434436,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100038-mPFC_HC1_r0-mPFC,3598.88500376656,5024.1154003132,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100039-mPFC_HC1_r0-mPFC,3576.23727059901,5027.46993850739,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100041-mPFC_HC1_r0-mPFC,3678.94992676697,5029.9777268383,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100042-mPFC_HC1_r0-mPFC,3632.18735209062,5033.82371043593,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100043-mPFC_HC1_r0-mPFC,3653.82684409852,5034.85825409421,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800071100044-mPFC_HC1_r0-mPFC,3611.86465086307,5032.22392063159,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100045-mPFC_HC1_r0-mPFC,3587.00930949355,5035.56574747544,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100047-mPFC_HC1_r0-mPFC,3597.06350633447,5038.49466874964,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100049-mPFC_HC1_r0-mPFC,3619.09932224349,5037.18327335094,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100050-mPFC_HC1_r0-mPFC,3684.42227799738,5038.47350702116,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100051-mPFC_HC1_r0-mPFC,3669.24111073641,5038.49883269842,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100053-mPFC_HC1_r0-mPFC,3646.93562504113,5041.91699360898,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100054-mPFC_HC1_r0-mPFC,3580.15052409503,5045.60266609654,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100055-mPFC_HC1_r0-mPFC,3624.40876395823,5048.06677867175,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100056-mPFC_HC1_r0-mPFC,3677.41943057891,5045.28542779375,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100061-mPFC_HC1_r0-mPFC,3616.26188959035,5046.53358365562,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100063-mPFC_HC1_r0-mPFC,3654.86332753586,5048.57231328744,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100064-mPFC_HC1_r0-mPFC,3591.0331290523,5051.83194251741,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100065-mPFC_HC1_r0-mPFC,3667.01904895119,5051.57966847417,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100067-mPFC_HC1_r0-mPFC,3575.49153365835,5053.85790843798,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100071-mPFC_HC1_r0-mPFC,3673.46048024919,5053.78116183643,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100100-mPFC_HC1_r0-mPFC,3638.88859356892,5025.15107628596,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100116-mPFC_HC1_r0-mPFC,3602.5742985305,5047.57061308445,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100118-mPFC_HC1_r0-mPFC,3639.66374657631,5045.82987922307,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100150-mPFC_HC1_r0-mPFC,3675.04117050679,5028.1813565213,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071100155-mPFC_HC1_r0-mPFC,3655.40020860852,5029.83773374902,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071200039-mPFC_HC1_r0-mPFC,3606.11381404422,5045.01547908097,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071200047-mPFC_HC1_r0-mPFC,3608.04713345741,5053.86053805148,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071200073-mPFC_HC1_r0-mPFC,3594.09612607766,5028.4663905463,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071200081-mPFC_HC1_r0-mPFC,3629.81574615289,5041.67499004545,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800071200095-mPFC_HC1_r0-mPFC,3604.96530089121,5036.71414742834,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100008-mPFC_HC1_r0-mPFC,3732.21872084159,5026.74012474944,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100011-mPFC_HC1_r0-mPFC,3738.76416315121,5036.90960945278,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100020-mPFC_HC1_r0-mPFC,3710.47061963735,5039.97921699438,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100026-mPFC_HC1_r0-mPFC,3693.71554330492,5041.173956026,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100028-mPFC_HC1_r0-mPFC,3701.47509973044,5045.8691907818,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100036-mPFC_HC1_r0-mPFC,3703.99511156547,5053.40694131878,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100057-mPFC_HC1_r0-mPFC,3721.89939915905,5048.40025353874,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800072100058-mPFC_HC1_r0-mPFC,3710.52700324827,5051.12057799952,7,N_Tac1,mPFC_HC1_r0-mPFC
2944074800106100017-mPFC_HC1_r0-mPFC,2962.69535448408,5126.71871650727,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800106100023-mPFC_HC1_r0-mPFC,2963.70944156508,5154.86494327196,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800106200002-mPFC_HC1_r0-mPFC,2882.43544042882,5059.10415623644,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800106200019-mPFC_HC1_r0-mPFC,2906.08945467624,5169.59007653801,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800107100021-mPFC_HC1_r0-mPFC,3066.65070714917,5125.5845487191,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800107100024-mPFC_HC1_r0-mPFC,3029.21397656027,5129.62048114558,9,N_Rprm,mPFC_HC1_r0-mPFC
2944074800107100030-mPFC_HC1_r0-mPFC,3014.97231072402,5134.18311903412,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800107100038-mPFC_HC1_r0-mPFC,3028.66150701703,5145.9378320833,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800107100054-mPFC_HC1_r0-mPFC,3035.63016147633,5160.69424710959,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800107100057-mPFC_HC1_r0-mPFC,3014.30895151814,5162.18673576151,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800107100089-mPFC_HC1_r0-mPFC,3080.0067406126,5134.03482510247,9,N_Rprm,mPFC_HC1_r0-mPFC
2944074800107100090-mPFC_HC1_r0-mPFC,3063.88340282172,5140.53311984929,10,N_Crym,mPFC_HC1_r0-mPFC
2944074800107100100-mPFC_HC1_r0-mPFC,3035.46544131774,5105.16896278487,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800107100106-mPFC_HC1_r0-mPFC,2993.77888488992,5150.34003456586,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800107200006-mPFC_HC1_r0-mPFC,2980.22009700772,5094.83104600881,21,N_Tshz2,mPFC_HC1_r0-mPFC
2944074800107200013-mPFC_HC1_r0-mPFC,2981.80805309393,5135.21267380134,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800107200022-mPFC_HC1_r0-mPFC,3013.71695348391,5171.43497729693,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800107200023-mPFC_HC1_r0-mPFC,3030.99022530066,5173.82131804157,3,N_Vipr2,mPFC_HC1_r0-mPFC
2944074800108100021-mPFC_HC1_r0-mPFC,3138.83362923265,5084.37190742605,6,N_Penk,mPFC_HC1_r0-mPFC
2944074800108100023-mPFC_HC1_r0-mPFC,3149.64014695865,5088.31436778702,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800108100029-mPFC_HC1_r0-mPFC,3187.77494242172,5091.76402113123,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800108100036-mPFC_HC1_r0-mPFC,3125.75719997818,5108.59180824674,9,N_Rprm,mPFC_HC1_r0-mPFC
2944074800108100039-mPFC_HC1_r0-mPFC,3197.48165525643,5116.80027004801,2,N_Baiap3,mPFC_HC1_r0-mPFC
2944074800108100040-mPFC_HC1_r0-mPFC,3209.94590955966,5115.94081839781,2,N_Baiap3,mPFC_HC1_r0-mPFC
