names,center_x,center_y,cluster_no,cell_type,fov
2984551900107200019-mPFC_FR2_r0-mPFC,1893.24530923564,5141.52724261244,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900107200022-mPFC_FR2_r0-mPFC,1867.7993839533,5146.37595953463,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900108100142-mPFC_FR2_r0-mPFC,1951.82354151143,5130.12026216637,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900108100143-mPFC_FR2_r0-mPFC,1939.82895624067,5132.66275529627,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900108100145-mPFC_FR2_r0-mPFC,2029.48920043083,5135.19446406418,11,N_Lhx6,mPFC_FR2_r0-mPFC
2984551900108100166-mPFC_FR2_r0-mPFC,1930.7087891022,5055.72158297651,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900108100178-mPFC_FR2_r0-mPFC,1964.2274061789,5125.09121974143,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900108100191-mPFC_FR2_r0-mPFC,1953.65426652843,5138.59700478269,1,N_Slc30a3,mPFC_FR2_r0-mPFC
2984551900108200025-mPFC_FR2_r0-mPFC,1983.41807090705,5141.75272458566,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900108200054-mPFC_FR2_r0-mPFC,2026.37608125836,5142.7483484497,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100051-mPFC_FR2_r0-mPFC,2108.71323737418,5060.41311506031,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900109100112-mPFC_FR2_r0-mPFC,2079.40044745857,5110.24676618103,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100115-mPFC_FR2_r0-mPFC,2086.67687670308,5111.38094173035,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100118-mPFC_FR2_r0-mPFC,2050.23892710347,5112.84385140331,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100119-mPFC_FR2_r0-mPFC,2060.13311783602,5113.99569800587,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100125-mPFC_FR2_r0-mPFC,2091.4256776321,5121.15672330313,13,N_Sst,mPFC_FR2_r0-mPFC
2984551900109100130-mPFC_FR2_r0-mPFC,2071.54387130289,5126.7339114164,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100140-mPFC_FR2_r0-mPFC,2151.75518421106,5135.43714362193,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100167-mPFC_FR2_r0-mPFC,2057.20142606666,5095.80367883566,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900109100168-mPFC_FR2_r0-mPFC,2125.2615783648,5111.61167998957,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100172-mPFC_FR2_r0-mPFC,2087.09730959919,5123.65651169384,13,N_Sst,mPFC_FR2_r0-mPFC
2984551900109100174-mPFC_FR2_r0-mPFC,2149.98573818341,5089.45145341537,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100175-mPFC_FR2_r0-mPFC,2077.34202859178,5087.51768517522,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100176-mPFC_FR2_r0-mPFC,2101.53047922268,5092.70828606675,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100178-mPFC_FR2_r0-mPFC,2048.80366961354,5093.82331636501,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900109100179-mPFC_FR2_r0-mPFC,2115.82772097115,5091.48493496012,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100181-mPFC_FR2_r0-mPFC,2089.32214451746,5112.50183864694,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100182-mPFC_FR2_r0-mPFC,2075.41634202916,5128.50271718152,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109100184-mPFC_FR2_r0-mPFC,2134.81397846705,5133.5680748602,4,N_Arhgap25,mPFC_FR2_r0-mPFC
2984551900109100196-mPFC_FR2_r0-mPFC,2048.77402557898,5098.62621687039,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900109100197-mPFC_FR2_r0-mPFC,2120.60750983506,5100.36738258347,13,N_Sst,mPFC_FR2_r0-mPFC
2984551900109200016-mPFC_FR2_r0-mPFC,2054.08281849045,5097.55819848388,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900109200023-mPFC_FR2_r0-mPFC,2154.24889325844,5121.99557707992,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900109200024-mPFC_FR2_r0-mPFC,2079.77244292166,5121.72843171324,13,N_Sst,mPFC_FR2_r0-mPFC
2984551900110100055-mPFC_FR2_r0-mPFC,2233.99988311433,5059.47151402466,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100070-mPFC_FR2_r0-mPFC,2227.59852981547,5062.80880673192,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100089-mPFC_FR2_r0-mPFC,2213.21849700475,5080.17234052751,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100107-mPFC_FR2_r0-mPFC,2222.24134310874,5099.57358940778,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100108-mPFC_FR2_r0-mPFC,2174.39914528898,5104.10270248946,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900110100109-mPFC_FR2_r0-mPFC,2243.81392701211,5099.53258743543,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100110-mPFC_FR2_r0-mPFC,2269.84186983937,5100.68108618757,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100129-mPFC_FR2_r0-mPFC,2196.2918257036,5124.01783078137,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100131-mPFC_FR2_r0-mPFC,2244.46003366582,5122.63196689267,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100133-mPFC_FR2_r0-mPFC,2172.54856863535,5126.36753607801,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100139-mPFC_FR2_r0-mPFC,2204.47663886415,5133.27608904512,13,N_Sst,mPFC_FR2_r0-mPFC
2984551900110100173-mPFC_FR2_r0-mPFC,2233.1393515396,5060.41275132545,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100180-mPFC_FR2_r0-mPFC,2216.55726800332,5092.0952630151,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100183-mPFC_FR2_r0-mPFC,2221.78411212663,5102.92199468656,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100184-mPFC_FR2_r0-mPFC,2257.66439433412,5107.33228384144,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100185-mPFC_FR2_r0-mPFC,2194.03641867873,5121.6602258796,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100187-mPFC_FR2_r0-mPFC,2175.49020554283,5124.70520594873,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100188-mPFC_FR2_r0-mPFC,2264.23267750844,5124.9110565363,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110100202-mPFC_FR2_r0-mPFC,2268.89867682543,5140.64761949796,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900110200020-mPFC_FR2_r0-mPFC,2161.21993413668,5097.39613960159,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100013-mPFC_FR2_r0-mPFC,2316.76248216207,5034.39247234783,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900111100065-mPFC_FR2_r0-mPFC,2381.77712006241,5061.02795255447,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100069-mPFC_FR2_r0-mPFC,2373.14470812409,5063.72408337329,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100072-mPFC_FR2_r0-mPFC,2282.20110476095,5068.57011527283,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100074-mPFC_FR2_r0-mPFC,2298.30578096011,5069.70033302841,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100083-mPFC_FR2_r0-mPFC,2298.59564035233,5088.98278621598,11,N_Lhx6,mPFC_FR2_r0-mPFC
2984551900111100087-mPFC_FR2_r0-mPFC,2345.69580012382,5092.45520202068,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100096-mPFC_FR2_r0-mPFC,2310.69784624451,5092.55823274779,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100097-mPFC_FR2_r0-mPFC,2359.00830812724,5093.77736834848,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100099-mPFC_FR2_r0-mPFC,2288.25675790198,5095.61007947708,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100100-mPFC_FR2_r0-mPFC,2329.08967117041,5093.62077157066,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100105-mPFC_FR2_r0-mPFC,2374.95814248727,5100.21194117101,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900111100107-mPFC_FR2_r0-mPFC,2326.92030902514,5107.86026296589,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100108-mPFC_FR2_r0-mPFC,2384.937948095,5106.84704353894,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100113-mPFC_FR2_r0-mPFC,2367.02527309991,5109.09863430368,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100116-mPFC_FR2_r0-mPFC,2343.80817356322,5109.41260001086,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100119-mPFC_FR2_r0-mPFC,2310.24654643067,5119.14413915679,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100130-mPFC_FR2_r0-mPFC,2321.44476862528,5126.55958977239,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100132-mPFC_FR2_r0-mPFC,2336.02287126584,5123.63548490494,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100138-mPFC_FR2_r0-mPFC,2286.88460375252,5129.33331617117,11,N_Lhx6,mPFC_FR2_r0-mPFC
2984551900111100142-mPFC_FR2_r0-mPFC,2339.81884872522,5131.82534380899,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100172-mPFC_FR2_r0-mPFC,2313.58840270788,5039.73892836792,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900111100181-mPFC_FR2_r0-mPFC,2369.11123868611,5057.34289186378,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100188-mPFC_FR2_r0-mPFC,2304.1806365035,5062.52160108688,9,N_Rprm,mPFC_FR2_r0-mPFC
2984551900111100192-mPFC_FR2_r0-mPFC,2364.82699368571,5078.91138426932,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100193-mPFC_FR2_r0-mPFC,2334.18087378456,5079.00135284813,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100195-mPFC_FR2_r0-mPFC,2322.41141807308,5085.19580124141,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100197-mPFC_FR2_r0-mPFC,2321.1557375416,5097.642321671,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100204-mPFC_FR2_r0-mPFC,2376.26334233187,5136.29568062956,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111100216-mPFC_FR2_r0-mPFC,2321.74552986737,5099.11042781458,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111200015-mPFC_FR2_r0-mPFC,2276.97905926849,5071.8012021281,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111200024-mPFC_FR2_r0-mPFC,2280.97383527977,5095.57806019946,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900111200032-mPFC_FR2_r0-mPFC,2279.18043330418,5112.52833397732,11,N_Lhx6,mPFC_FR2_r0-mPFC
2984551900111200055-mPFC_FR2_r0-mPFC,2309.4694914403,5147.55389543732,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100092-mPFC_FR2_r0-mPFC,2500.47191736997,5078.54037361871,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100098-mPFC_FR2_r0-mPFC,2405.61045154875,5079.10869143817,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100106-mPFC_FR2_r0-mPFC,2427.92554578097,5088.43489492749,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100109-mPFC_FR2_r0-mPFC,2438.43341289667,5089.57221489748,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100113-mPFC_FR2_r0-mPFC,2510.3546751215,5088.74555678311,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100117-mPFC_FR2_r0-mPFC,2454.83410604706,5090.90589691317,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100118-mPFC_FR2_r0-mPFC,2463.86305901651,5093.12077116781,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100120-mPFC_FR2_r0-mPFC,2488.60804638077,5093.29480897861,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100124-mPFC_FR2_r0-mPFC,2476.28437110106,5100.71301984617,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100125-mPFC_FR2_r0-mPFC,2430.15494674421,5101.56582152265,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100127-mPFC_FR2_r0-mPFC,2456.37170277801,5099.88083387684,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100128-mPFC_FR2_r0-mPFC,2439.43592465595,5098.19018284554,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100132-mPFC_FR2_r0-mPFC,2411.21478043837,5105.34580773519,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100136-mPFC_FR2_r0-mPFC,2444.71740259111,5104.97140983754,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100137-mPFC_FR2_r0-mPFC,2496.56070189561,5105.88409578448,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100140-mPFC_FR2_r0-mPFC,2481.5923215273,5112.52648851177,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100144-mPFC_FR2_r0-mPFC,2459.86554753033,5115.09364955653,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100148-mPFC_FR2_r0-mPFC,2419.54477923451,5116.53369577469,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100152-mPFC_FR2_r0-mPFC,2417.73900438863,5126.49656318033,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100162-mPFC_FR2_r0-mPFC,2503.38421442533,5135.25684288311,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100195-mPFC_FR2_r0-mPFC,2498.51360592036,5075.83037047719,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100199-mPFC_FR2_r0-mPFC,2436.12858085006,5099.58241087389,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100200-mPFC_FR2_r0-mPFC,2457.98798675928,5097.85865687358,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100204-mPFC_FR2_r0-mPFC,2493.69126794676,5110.82478842378,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100206-mPFC_FR2_r0-mPFC,2422.40416827383,5115.10743079925,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112100221-mPFC_FR2_r0-mPFC,2405.97572661495,5079.1066052522,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900112100225-mPFC_FR2_r0-mPFC,2421.51803241141,5100.10847773077,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200009-mPFC_FR2_r0-mPFC,2409.70328759997,5086.14322021266,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200019-mPFC_FR2_r0-mPFC,2489.71357001867,5108.98299337423,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200026-mPFC_FR2_r0-mPFC,2399.7718850153,5122.51789676673,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200029-mPFC_FR2_r0-mPFC,2425.62929527879,5139.11835479875,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200030-mPFC_FR2_r0-mPFC,2488.24672367951,5140.91838681096,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200031-mPFC_FR2_r0-mPFC,2419.05151600155,5140.11083904671,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200033-mPFC_FR2_r0-mPFC,2448.64214618534,5144.65874706376,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200042-mPFC_FR2_r0-mPFC,2405.04715019338,5087.23284124081,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200054-mPFC_FR2_r0-mPFC,2514.82487905547,5139.55040462124,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200064-mPFC_FR2_r0-mPFC,2422.24890513026,5139.45437244845,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900112200065-mPFC_FR2_r0-mPFC,2488.8584224198,5140.12522861571,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100029-mPFC_FR2_r0-mPFC,2613.83635176447,5041.22756643705,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900113100063-mPFC_FR2_r0-mPFC,2534.94145767843,5064.82424356699,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100079-mPFC_FR2_r0-mPFC,2539.80745146253,5074.69122981039,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100109-mPFC_FR2_r0-mPFC,2533.67084705057,5094.68209768178,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100130-mPFC_FR2_r0-mPFC,2525.24431279124,5110.46891628727,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100133-mPFC_FR2_r0-mPFC,2547.93505920944,5113.4003211191,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100134-mPFC_FR2_r0-mPFC,2517.19916664206,5113.84236745929,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100140-mPFC_FR2_r0-mPFC,2626.21149417175,5120.12050655967,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100146-mPFC_FR2_r0-mPFC,2596.6765990569,5129.90681866663,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100148-mPFC_FR2_r0-mPFC,2583.41532863475,5136.20967729307,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100149-mPFC_FR2_r0-mPFC,2610.80189256442,5139.5904460727,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100152-mPFC_FR2_r0-mPFC,2523.37586694013,5137.34325837974,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100173-mPFC_FR2_r0-mPFC,2580.83314242134,5066.77225932396,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900113100177-mPFC_FR2_r0-mPFC,2522.08545933538,5089.16538308695,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900113100178-mPFC_FR2_r0-mPFC,2541.15850939438,5100.92653668873,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900113100196-mPFC_FR2_r0-mPFC,2535.70804897749,5085.80732842057,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100197-mPFC_FR2_r0-mPFC,2560.41663871518,5116.68098851407,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113100199-mPFC_FR2_r0-mPFC,2548.07380667452,5128.8069200815,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113200008-mPFC_FR2_r0-mPFC,2531.5383989699,5077.19462772485,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113200026-mPFC_FR2_r0-mPFC,2559.18851310357,5139.62930328765,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113200027-mPFC_FR2_r0-mPFC,2547.91038861413,5140.03817905195,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900113200047-mPFC_FR2_r0-mPFC,2517.05909112764,5111.27179077126,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900113200049-mPFC_FR2_r0-mPFC,2521.33031371195,5115.66556988595,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900114100055-mPFC_FR2_r0-mPFC,2706.25439610069,5058.23955562516,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900114100057-mPFC_FR2_r0-mPFC,2688.55955176763,5058.06519654714,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900114100059-mPFC_FR2_r0-mPFC,2680.03493118113,5060.88916566908,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900114100084-mPFC_FR2_r0-mPFC,2666.55768696412,5077.47870789248,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900114100089-mPFC_FR2_r0-mPFC,2711.81532416564,5078.97803340046,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900114100137-mPFC_FR2_r0-mPFC,2662.17130524048,5120.21128714944,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900114100149-mPFC_FR2_r0-mPFC,2652.12797716088,5139.27684073342,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900114100170-mPFC_FR2_r0-mPFC,2662.23041277722,5119.57833668204,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900114100184-mPFC_FR2_r0-mPFC,2655.67363473207,5122.93712447233,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900114100196-mPFC_FR2_r0-mPFC,2713.07483485829,5124.27440873679,13,N_Sst,mPFC_FR2_r0-mPFC
2984551900114200010-mPFC_FR2_r0-mPFC,2673.17672689243,5077.65692706928,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900114200037-mPFC_FR2_r0-mPFC,2690.67100600179,5055.2571500342,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900115100050-mPFC_FR2_r0-mPFC,2794.63101361597,5063.37495747808,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900115100136-mPFC_FR2_r0-mPFC,2770.23635780283,5138.72320208341,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900116100145-mPFC_FR2_r0-mPFC,2917.38451657311,5129.05738629954,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900116100188-mPFC_FR2_r0-mPFC,2917.78911558114,5125.72949644554,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900117100212-mPFC_FR2_r0-mPFC,3039.37610428533,5137.86110508784,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900150100027-mPFC_FR2_r0-mPFC,1485.65046127819,5162.9601824936,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900150100071-mPFC_FR2_r0-mPFC,1517.47188251064,5196.73922817452,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100097-mPFC_FR2_r0-mPFC,1552.10778232157,5209.85725324878,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100098-mPFC_FR2_r0-mPFC,1557.67776972799,5212.83242518172,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100103-mPFC_FR2_r0-mPFC,1521.41318888002,5214.34423858718,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100108-mPFC_FR2_r0-mPFC,1516.72600001225,5219.63115159463,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100116-mPFC_FR2_r0-mPFC,1534.56492112243,5234.91698425389,17,N_Vip,mPFC_FR2_r0-mPFC
2984551900150100123-mPFC_FR2_r0-mPFC,1555.83034553027,5245.81977559941,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100124-mPFC_FR2_r0-mPFC,1509.62868164582,5249.27219072249,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100136-mPFC_FR2_r0-mPFC,1524.77828954444,5257.49733932662,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100171-mPFC_FR2_r0-mPFC,1520.39250882559,5198.83533198003,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100175-mPFC_FR2_r0-mPFC,1521.99149314907,5243.76726500947,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100185-mPFC_FR2_r0-mPFC,1525.90452031305,5192.22241881078,20,N_Npy,mPFC_FR2_r0-mPFC
2984551900150100188-mPFC_FR2_r0-mPFC,1521.07541012046,5205.75428312996,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150100190-mPFC_FR2_r0-mPFC,1524.4951531359,5216.65090412742,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150200014-mPFC_FR2_r0-mPFC,1561.3277466909,5229.99780686308,11,N_Lhx6,mPFC_FR2_r0-mPFC
2984551900150200022-mPFC_FR2_r0-mPFC,1497.11617688815,5258.43548853333,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150200023-mPFC_FR2_r0-mPFC,1486.70378217965,5260.15510257815,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900150200029-mPFC_FR2_r0-mPFC,1562.6242059942,5254.49718839716,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900151100009-mPFC_FR2_r0-mPFC,1677.50135947067,5153.65546305272,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900151100016-mPFC_FR2_r0-mPFC,1663.8650843021,5169.08270766744,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900151100017-mPFC_FR2_r0-mPFC,1639.69327122607,5164.96896606393,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900151100031-mPFC_FR2_r0-mPFC,1672.91995395919,5184.09132960259,5,N_Otof,mPFC_FR2_r0-mPFC
2984551900151100033-mPFC_FR2_r0-mPFC,1625.19498954691,5186.81278485501,5,N_Otof,mPFC_FR2_r0-mPFC
